,ICICI_Close_ret,Nifty_Close_ret,BankNifty_Close_ret,Gold_Close_ret,USD_INR_ret,Bond_10Y_ret,Bond_5Y_ret,US_10Y_ret,US_5Y_ret,FII_Net_chg,DII_Net_chg,CPI_Index_chg,WPI_Index_chg,Trade_Balance_Billion_USD_chg,Repo_Rate_%_chg,CRR_%_chg,Real_GDP_YoY_Growth_%_chg,Net Profit (₹ Cr)_chg,NII (₹ Cr)_chg
2010-04-09,0.017737971052140547,0.010744286598761555,0.01423637651967957,0.007694694686179822,-0.007004886851210447,0.018054674752560992,0.0,-0.0020554727394946617,0.0007584731068377438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-12,-0.014050849758369009,-0.004120906136825128,-0.00842870843563735,0.0004305334466219135,0.007004886851210506,0.001994764406613382,-0.001806936345417145,-0.010861253781445049,-0.017205577086350468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-13,-0.02354789376098131,-0.0031418105563994977,-0.00970184021322297,-0.007604536011493,0.001293915963484608,0.003481291592512118,0.005411043379531486,-0.009141985340814585,-0.011246984890575606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-14,0.0,0.0,0.0,0.005363756298329145,-0.0060337961838429445,0.0,0.0,0.011479361543647183,0.012403285286779505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-15,-0.02602013826529247,-0.009314437828800527,-0.014702090688404956,0.0006037445188048611,0.002711253355375918,0.0027268237025126103,0.005519539333654739,-0.0018174662720686352,-0.013183564323551245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-16,0.004835587780662411,-0.0020880400510003044,0.0009787492095842435,-0.020383895963437555,-0.0004513653879385329,0.0011133792205986024,0.0017873105740956587,-0.02047854929031169,-0.03616530836667039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-19,-0.0028769649116288697,-0.011264936095264202,-0.005451174259757007,-0.000968609062082012,0.009436151795753713,-0.0013609652580109462,0.020315917199475206,0.009766460458272471,0.020825761161980812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-20,0.014249144343987597,0.005070133360250802,0.015275768318666845,0.0029906122417675506,-0.004931639674649139,-0.011580977450996387,-0.012813982864532527,-0.0005254480006629313,0.008288939825003857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-21,0.020054662235974612,0.0028257402454029998,0.011493965299627724,0.008396040132929772,0.0008984726570270302,0.003001503003756558,0.003284506664253021,-0.017765322276279735,-0.019448926904531462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-22,-0.008492604713746526,0.004650876550451328,0.007086072315734682,-0.00515163972238596,-0.00044913542187741324,-0.002000000666666999,-0.008033229478008507,0.009054697909972651,0.0178753826765744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-23,0.03523553285144482,0.006573090991872485,0.01955657006610803,0.009410130119176331,-0.002248707941062681,0.008224345422903082,0.005011880710010937,0.011859366285026212,0.020651415534990246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-26,-0.018113089697955193,0.0034536355429986695,0.0026308069661004486,0.00034685200928378336,-0.0020281697093193097,0.0014880955127019404,-0.0015799871621275544,-0.0005240710417380083,-0.0069659289132950174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-27,-0.013843525481610986,-0.002652689456282345,-0.008440738489753552,0.007083608874006646,0.0018030205470486403,0.004697746307896107,-0.009000722577509801,-0.03331420617589479,-0.05631355179929409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-28,-0.029470589565455323,-0.017655659171124917,-0.012536706364023998,0.008229877275134146,0.002922992525210646,0.0,0.002655691376244108,0.022243967928363896,0.03353169940530906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-29,0.029576244024240854,0.007392810217539679,0.01737808375921692,-0.002478972354068754,0.001570387310951915,-0.001975309284254587,-0.0047853341350848014,-0.011998564617840794,-0.011990540019959318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-30,0.005160797978892387,0.004529016135379945,0.006765307114882396,0.009963847534692136,-0.009233260056520889,-0.003838301004035187,-0.009639919342268889,-0.017589363913606434,-0.02730958852468454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-03,-0.015936159537859228,-0.010523154984110675,-0.009656031194876012,0.0022007590281972016,0.005865119452398058,-0.0019868378571172873,0.0010757026719678384,0.011400725199640032,0.02368418149312782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-04,-0.02343416080187623,-0.014318672982353193,-0.015650510361178857,-0.011993488743151995,0.003592280468335968,-0.009617260162049425,-0.018035609899363852,-0.025144809218548326,-0.03615834335176761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-05,-0.012700155112253588,-0.004594416530933983,-0.004358132243006487,0.005121213074799913,0.004472279368394498,0.0006273132380613464,0.00314229372568929,-0.017590838882051776,-0.03708080059265499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-06,-0.0008858413684111726,-0.006666163674476285,1.569542397904945e-05,0.01880725797365313,0.010431789195341545,0.0006269199628563813,0.002452317305284682,-0.043760566244236396,-0.07153934112576452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-07,-0.02950573553458151,-0.014403456807526558,-0.032445142763449966,0.010885458313715984,0.00242584747917989,-0.0015052687237623915,0.003667236707558582,0.00908162074522224,0.012975102340216175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-10,0.05060285017172834,0.030771373178016658,0.04016416660580993,-0.007965504686302246,-0.01228272412580085,0.007129932012066285,0.0031133696891211277,0.03157556650817207,0.03883104965511063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-11,-0.005982169050502052,-0.011123364586176314,-0.0031272917479217253,0.016114053263374287,0.005781648304673475,-0.006000768100610712,-0.006236462729328655,-0.0011308874356624362,-0.004438529656612014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-12,-0.0020205952299124042,0.003983372356512285,0.0099338464962215,0.018517484352124334,-0.0004435573370571529,-0.005658613024151592,-0.00696010998064014,0.009011558150816128,0.012378635863730397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-13,0.013302942305973781,0.004305534740252186,0.005247364282489581,-0.01124826939014631,-0.0017761994012557819,-0.018095832846314067,-0.005630722835335403,-0.0008414026757749692,-0.0017589927209202333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-14,-0.017355759665227552,-0.016627442603929482,-0.01903747069443779,-0.0011399922839632573,0.004434597067865775,0.0003999733404432167,-0.0022059846254639495,-0.034830806804904406,-0.0556579487785244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-17,-0.010981555416685858,-0.0066185160897830105,-0.006544386887611314,0.0002443295688869575,0.006834995190364852,-0.004810271167303448,-0.00096665063109499,0.008678090988733681,0.01386342562425348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-18,-0.01329425369256959,0.0012443672728817412,-0.0036017545301659463,-0.010974641144063931,0.0,0.004543640049872548,0.0022081157191597882,-0.028039208022918875,-0.041223551687553726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-19,-0.05616996723241877,-0.02935369831893425,-0.041284097772609406,-0.018032042052982835,0.01261634992810294,-0.008301025039386544,-0.005390848634876423,-0.005048254287731983,0.009045439012696268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-20,0.008695142754513437,0.005665260344674226,0.007247198523228448,-0.004032879527918756,0.011389400004692627,-0.0029621672393241455,0.0015234404996143057,-0.02868988257464278,-0.04062448064663606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-21,0.0037803923915665674,-0.0033304234883113635,-0.004248966459668105,-0.010239224347209393,0.0021344725286326196,-0.004595223655747249,0.0015211231585420739,-0.01980259369552217,-0.015920766628039935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-24,-0.003239451925477312,0.002592439572484712,-0.005317459117521215,0.015277864293391445,0.00149142458667012,0.0017594915549562684,0.0016567724347500603,0.00840208777192344,0.01196421567083556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-25,-0.027721144356506997,-0.02814346627068717,-0.026257130389869283,0.0033450439592239783,0.011010062522126813,-0.0016240360857345624,0.00027586207071512113,-0.021613999061209466,-0.022551613991184404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-26,0.046354318676858595,0.022758735608322447,0.01967133781368028,0.012857378706691411,-0.008246161538658404,0.018054674752560992,0.01179064934240143,0.0188211150004124,0.04120709263449172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-27,0.010618766938812372,0.01727782415402294,0.02525013320297518,-0.0011545641821727596,-0.00831472650835541,0.0,0.0,0.036611814535218105,0.06085345754987773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-28,0.009235842238052428,0.012602334221159585,0.005831573423008784,0.00024745411687931155,-0.008600354021356013,0.00199163579078092,0.005030260080095485,-0.011146354257952068,-0.041108105923116874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-31,0.004096866255890596,0.0038905382570750065,0.0054723159496134835,0.0,0.0,0.0033106035666461836,0.005274915862630104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-01,-0.035578742683560496,-0.023090492266616938,-0.02647501820656874,0.010340754973076925,0.01261634992810294,0.0,-0.002836881335199615,-0.0015158754906374047,-0.000954129406048075,0.0,0.0,0.6429683834589667,0.6395340867257466,2.028115003099263,0.0,0.10503019784370056,0.0,0.0,0.0
2010-06-02,0.005177473917805343,0.009939952188865392,0.008016998840146545,-0.003435084100971177,-0.004043849290581013,-0.008097210232619362,-0.003387766638706545,0.01146320430523463,0.017506924959001968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-03,0.013912478339870428,0.01789717455385668,0.02101775514750966,-0.010128067664845416,-0.007277429378418984,0.00756824962784993,0.0024403482826664893,0.013406974981595194,0.012121371311005389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-04,0.013663274405308371,0.004879962836728166,0.007243831878649341,0.006516750094044506,0.006424004961355101,-0.003046965330108707,-0.0005417851954278124,-0.05599272555620183,-0.08659021065512891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-07,-0.02799105781554799,-0.019962312910597833,-0.017425846157058115,0.018815539932685865,0.004897273707644679,-0.006255427332204662,0.0,-0.0034487941607551616,-0.00557382639368735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-08,-0.02946973110187161,-0.009360298632856782,-0.011613907273365543,0.0037852508285350526,-0.005537820329311236,-0.0036113193798777755,0.0021653818178152583,-0.005037804240894505,-0.003563296545051427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-09,0.008586801939589576,0.0026432734937479525,0.005742684454808788,-0.012538081337890961,0.002772743591507156,0.002943539722341363,0.001890870363491216,0.005979578272701373,0.010651902832948071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-10,0.020102951867840526,0.015537780712110243,0.011649560523546178,-0.006287491434216247,-0.0012787725527769762,0.005994023940210426,-0.0018908703634911799,0.04058348765558786,0.061633217140594256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-11,0.020238880906226706,0.007991844656968942,0.011203322477529776,0.0066130586301318735,-0.0027762964976272724,0.014240746991522203,0.006065117318700098,-0.031525158235741195,-0.04760493235388085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-14,0.009001827208530076,0.01518876068179503,0.00867489250980896,-0.004567315189193386,-0.00772867737165808,0.006264703339327709,0.0025498235649466386,0.018179521980917948,0.02068023229035791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-15,0.007527709243385883,0.004731253234392907,0.0021269401042535536,0.008060212449386287,0.00021549402087491293,-0.003519065215195732,0.0025433384970086396,0.010630273894782315,0.01499418610759883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-16,0.019173085438481084,0.0021041161955454323,0.0036044399052939306,-0.003167436023780156,0.00043084877874589357,-0.008654656696359734,-0.00791897299838942,-0.008495159674676213,-0.00867888160163187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-17,0.008065357709692043,0.007898634397593373,0.0025518085214824493,0.014696607232111584,-0.004533197185595713,0.0035495994674581257,-0.0009437142594560245,-0.02843207769294641,-0.038001128138807266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-18,-0.01659901370205298,-0.002325041692512812,-0.0038719692481618264,0.007745438458949523,-0.005641151865679728,-0.006319136351478546,-0.00040472175931877786,0.010291683485716087,0.013986240309061303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-21,0.03448446058643766,0.017087936936644132,0.018806506952546934,-0.014017611627572136,-0.006986927986680003,-0.0005284015974993214,-0.003379066538850236,0.006186218515556179,0.005934776806960188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,-0.009155196256677479,-0.006888596684940277,-0.0084956463134068,0.00016137541909309116,0.00785687149522016,0.0005284015974993237,-0.00040625635334300673,-0.02402991021860564,-0.031049141263327303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,0.00982181464235175,0.001240655034366222,0.004480642285650021,-0.004688811199894869,0.004013673555478514,0.0017153794534191804,0.00040625635334305704,-0.016239771215896304,-0.026283399124029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-24,-0.01646095341190408,-0.00047911774257688094,-0.004677076510493718,0.009195116025985885,0.006313254477661782,-0.0005274957263286468,0.0018936837797526268,0.0025648930735903174,0.013485693613051469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-25,-0.033465577594445316,-0.009736053722463615,-0.02326935303281397,0.00823580285986029,-0.0025313060506842408,0.01023630985328963,0.005121995292754068,-0.0032071838740821163,-0.015576624080809256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-28,0.01575287701827718,0.01215763950246269,0.009592897594638649,-0.01411418591172865,-0.00345722038385768,-0.007996372162022685,-0.0013453520124189137,-0.026364375331880404,-0.04112730309045996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-29,-0.025431395575032274,-0.014608882074956035,-0.016995031841541886,0.0030643108430572184,0.00431966114451638,-0.003691987316076415,-0.0031011957706971924,-0.02167114528849722,-0.026520879224383166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-30,0.01567294182062079,0.01066373324209074,0.008829433590252119,0.0028140722088110495,0.00021549402087491293,-0.0011896108732246244,-0.001621841144799164,-0.005407256321716214,0.005026508102054358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-01,-0.023780490647698844,-0.011567845125803692,-0.012246204392818762,-0.03119081356784057,0.0038709725756211556,-0.004374054293054329,-0.0021665546727978307,-0.00816606420929038,0.0,0.0,0.0,0.6429683834589667,0.6395340867257466,-2.0336355048577626,0.0,0.0,0.0,160.0,-21.0
2010-07-02,-0.0016654416065337888,-0.002726760461016281,0.0008285963941289015,0.000911443533751355,-0.000858922105629405,0.003050602538210118,0.0018959919005844615,0.017609681114756703,0.009426229588607825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-05,0.000654780038497491,-0.00022919799823436973,0.003009053339731506,0.0,0.0,0.008177307502787123,0.006338951700128529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-06,0.021420001164293108,0.010099878028875301,0.017485508018337582,-0.010490459373536166,0.004501132880791663,0.00039398516498853603,0.0,-0.015902947111102596,-0.02911742398912355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-07,-0.014780085602331265,-0.009107190095395111,-0.010699977207988707,0.0031753404461197904,0.004268038915973332,-0.0038150411331264447,0.005764477387389514,0.016238549565062568,0.009049853826012606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-08,0.01884731937268253,0.010580904083332588,0.012342389147386288,-0.0023387303754459944,-0.0020250473213918826,0.001843561227965694,-0.00603340303107026,0.013333518153242435,0.013978408206825058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-09,0.015648764940722988,0.010442113816835361,0.015259430851845859,0.011474247961861998,-0.004383861605165291,0.006948569419607142,0.0016124701155683515,0.011850044360822546,0.02087987269772644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-12,0.01983839965249905,0.005691403079691351,0.013995110024136408,-0.009218931367245903,0.0,-0.00523972904320493,-0.008630042774214928,-0.003277613706543917,-0.005452571038965788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-13,0.006693130052533581,0.0032734590355328547,0.008189222532323641,0.012273185427453303,0.0017130625174281461,0.0011813350458311713,0.0006769106059594539,0.022078844024299587,0.031218880363861768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-14,-0.009158775713195556,-0.0026884727623095483,0.002519086339884808,-0.005371691556160925,-0.0006420545966952266,0.000393468429235231,-0.0029818401058340997,-0.020766524764317645,-0.03945389021094103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-15,-0.010602776526040266,-0.0013748206813710688,-0.0024687426656354885,0.0010765885711429397,-0.004505961920706029,0.0013104444281291001,0.00040713850056864364,-0.023889665702207397,-0.04107466437126527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-16,0.0230357735407738,0.002812662152533556,0.008157308798360859,-0.016777636394284045,0.004291852081541084,0.00013095004274590177,0.0013559324111357754,-0.013182558838118311,-0.029731130311468956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-19,-0.0026075639810872325,-0.0013820902196343338,0.0019006363990017206,-0.005317182597859029,0.008528836347520502,-0.002228486207692079,-0.001763070911704615,0.008470352484316629,0.00942286894687687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-20,-0.014774478624306952,-0.0034311774341907633,-0.005647680385889592,0.00825897921406558,0.002756282885653569,0.003929278139889557,0.004739666263287743,-0.010854945576556686,-0.018338294930978737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-21,0.017603621244185665,0.005823194372050832,0.0016176342643290638,8.390381185885774e-05,-0.0031810015159497687,0.004174282085268483,0.0026983286744416304,-0.013736466906272974,-0.016857712828386228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-22,0.006735762518014189,0.007858894368978778,0.006792173099480191,0.003267586547723767,0.0008492569512553284,-0.000520833345107119,-0.00026950545911670105,0.013736466906272927,0.014466827915386424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-23,0.004556534511382392,0.0013129869348835793,0.0033393432689836225,-0.006545885229682703,-0.004679863891097546,0.0003906504379388694,-0.0010787487561756853,0.020925514629433584,0.03412093880931972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-26,0.004208484357750745,-0.005612977820209495,-0.006949085634541459,-0.003965037690309944,0.00298062813813772,0.0,0.0,0.0,0.001733615580442259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-27,0.00814828112094587,0.0022121455365479116,0.006627053422731626,-0.02135920584544627,-0.01228272412580085,0.004157469935317337,0.006052880138544473,0.017547205486255914,0.031261396803639964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-28,-0.016748700099513375,-0.006104532335174015,-0.0022323025248934428,0.002070415153658784,0.00968270071641755,0.005172648284959906,0.007747834643280028,-0.015211935161907615,-0.045800749220918154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-29,0.021606202285966804,0.002100616231522225,0.011018577290991935,0.006870518122281092,-0.0036468988182945094,0.0043758113580270675,0.006366913668954598,-0.0006666183718540022,-0.0035211550319310192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-30,-0.02596160410345531,-0.00766482751966219,-0.0018387191858757752,0.011318725915850668,-0.0038759738446929605,0.0020525985397752437,0.008295524561479596,-0.031157280049767207,-0.06246342045940286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-02,0.037576792180000824,0.011862037773378627,0.02435410036949497,0.0014376335483021452,-0.005625285279447223,0.007787107710241136,0.009656867424266222,0.019080644661903772,0.02594335473618682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-03,0.0236131402447613,0.0014533637403788082,0.008716686959240664,0.0015198236281605902,0.0004338394861971252,-0.005227270141921791,-0.009263553751546022,-0.01667556899196274,-0.053863968280529646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,0.007508204476040331,0.005189203059859094,-0.001271986917382314,0.007146190694943367,-0.001953761611394319,0.001787995367783867,0.004707737215685307,0.012956154231213265,0.03912173008451162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-05,-0.014392304554103163,-0.003802129121223046,-0.00328481082906606,0.0029277699971361685,0.0008688097853192257,0.007880061111554511,0.0089616808613279,-0.012613067070048611,-0.02442967302754647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-06,-0.005878649690222864,-0.0014421911745366375,-0.006838393561384008,0.005165447880548518,-0.0026086971315870816,-0.00839059079718049,-0.005185388855001962,-0.03171552896023865,-0.04606716464921546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-09,0.031403205109168775,0.008585532950855656,0.013435399636649312,-0.002246224703532445,0.0028257816868734837,-0.002044729146908136,-0.00038999025518668694,-0.0007084148627589694,0.013192790620378711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,0.00893848338991232,-0.004649694232652821,-0.0003943596688275868,-0.003754854579199012,0.004979982144362736,0.0029379851241230406,0.0007798284772636154,-0.014635323991236739,-0.029257425491714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-11,-0.017391973242503224,-0.007370493986963361,-0.008716617189109795,0.0010862254939798823,0.007745305501095565,-0.0020429016298002933,-0.012945587786746553,-0.03512983225211137,-0.03851920104603215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-12,-0.008836181987792987,-0.0007658730806648022,0.014753516136248939,0.014343444080896115,0.0008568980815679082,0.0011496456525854066,0.003940632972738822,0.018450690868085762,0.025615841130110936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-13,0.013507070136792833,0.006560218103885612,0.014417871230691708,8.229459026243971e-05,-0.0019290542902021767,-0.0007662835624004786,0.0024877263239153832,-0.017333988338855553,-0.0020527006051309945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-16,-0.019964296628518115,-0.006218796401868112,-0.005303939530558305,0.0078708084359936,0.0015006970337057076,-0.0003833620901848464,-0.0040621165730239635,-0.042947856545252884,-0.054181397443009524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-17,0.0018788845002285265,-0.000766198350143573,0.0083633975191648,0.0017134968958107048,-0.0017152662867550243,0.006624228044363041,0.0077169959841966885,0.026821505465467597,0.03341934318673489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-18,0.009342138857504475,0.011934082898280511,0.011428999785121633,0.002524103183020322,-0.0012883832574546099,0.009477546142467175,0.0059755958534179286,-0.001513412506600957,0.009049843781130197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-19,0.045542674656529565,0.0110806748273832,0.019673907671488702,0.003328679879881066,-0.0040908658622815074,0.0,0.0,-0.023755920172444166,-0.035982718235592605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-20,-0.01893447392842393,-0.0017253047875308014,-0.006931841984169547,-0.005363765526181182,-0.01228272412580085,0.0032646940096460434,0.0005179334571303069,0.012714481612762814,0.04013213085913418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-23,0.017452715834511832,0.0023207385735129846,0.005580839873557598,-0.0002444291286333748,0.01261634992810294,0.004752385132523912,0.00400491459659632,-0.0019160289155425911,-0.018106360303262656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-24,-0.009735968740169907,-0.006951117177111686,-0.004742844448886932,0.003985871196475256,0.0077121204863390335,-0.0003743682579444537,-0.0025819792294122543,-0.04230949726117436,-0.0668367864922672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-25,-0.017523088632208583,-0.007795835084648713,-0.009567549692504411,0.0062315185826497385,0.00021337885496506992,0.006841248151265364,0.0006461200715831088,0.015485730520998003,0.038324547204122976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-26,-0.0007622576683941165,0.002842680040908752,0.004001010801394042,-0.0033132484513755884,-0.0019220507785817514,-0.004472612748512121,-0.0025869888958975668,-0.015485730520997987,0.002166863197403766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-27,-0.026894946330155434,-0.012712993664487983,-0.023424376676993982,0.000485534993766416,0.0004274417675679304,-0.006872020546788006,-0.0006477942831960836,0.059423372768003954,0.07637298637365503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-30,0.01085534480831064,0.0012472112140708633,0.0018440342004685628,0.0008895521162354205,0.001494609011013697,0.002129125984344736,0.0,-0.04118337364365927,-0.071335214386356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-31,0.010073945726680137,-0.00241273435696224,-8.378318334648623e-05,0.009012753638830398,0.003195231177308708,-0.00715678866131035,-0.006240269860084623,-0.027082530243261325,-0.03729865535541921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
