,ICICI_Close,Nifty_Close,BankNifty_Close,Gold_Close,USD_INR,Bond_10Y,Bond_5Y,US_10Y,US_5Y,FII_Net,DII_Net,CPI_Index,WPI_Index,Trade_Balance_Billion_USD,Repo_Rate_%,CRR_%,Real_GDP_YoY_Growth_%,Net Profit (₹ Cr),NII (₹ Cr)
2023-01-13,852.3480224609375,17956.599609375,42371.25,1918.4000244140625,81.31,7.299,7.132,3.510999917984009,3.614000082015991,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-01-16,844.3461303710938,17894.849609375,42167.55078125,1918.4000244140625,81.31,7.327,7.169,3.510999917984009,3.614000082015991,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-01-17,844.2484741210938,18053.30078125,42235.05078125,1907.199951171875,81.57,7.333,7.18,3.5350000858306885,3.60700011253357,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-01-18,848.493408203125,18165.349609375,42458.0,1904.4000244140625,81.33,7.325,7.155,3.375,3.433000087738037,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-01-19,845.2244262695312,18107.849609375,42328.8515625,1922.0999755859375,81.28,7.313,7.123,3.3970000743865967,3.484999895095825,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-01-20,849.3228759765625,18027.650390625,42506.80078125,1926.4000244140625,80.99,7.347,7.168,3.4839999675750732,3.566999912261963,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-01-23,850.6401977539062,18118.55078125,42821.25,1927.0999755859375,81.41,7.352,7.157,3.5250000953674316,3.625,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-01-24,849.7131958007812,18118.30078125,42733.44921875,1933.9000244140625,81.53,7.346,7.152,3.4690001010894775,3.5840001106262207,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-01-25,834.6364135742188,17891.94921875,41647.6484375,1941.199951171875,81.49,7.347,7.156,3.461999893188477,3.561000108718872,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-01-26,834.6364135742188,17891.94921875,41647.6484375,1929.0999755859375,81.59,7.347,7.156,3.493000030517578,3.5880000591278076,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-01-27,797.45703125,17604.349609375,40345.30078125,1928.5999755859375,81.54,7.387,7.204,3.5179998874664307,3.621000051498413,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-01-30,803.6046752929688,17648.94921875,40387.44921875,1922.9000244140625,81.47,7.401,7.258,3.5510001182556152,3.683000087738037,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-01-31,811.8018188476562,17662.150390625,40655.05078125,1929.5,81.69,7.343,7.215,3.5290000438690186,3.638000011444092,3040.46,-839.45,145.7628,136.303904538932,-22.89474,6.43,4.5,3.83865932351819,5511.0,11690.0
2023-02-01,827.4640502929688,17616.30078125,40513.0,1927.800048828125,81.73,7.277,7.232,3.3970000743865967,3.494999885559082,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-02,837.1736450195312,17610.400390625,40669.30078125,1916.300048828125,82.03,7.296,7.156,3.3959999084472656,3.4830000400543213,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-03,842.9310913085938,17854.05078125,41499.69921875,1862.9000244140625,82.21,7.277,7.156,3.5320000648498535,3.6659998893737793,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-06,833.0750732421875,17764.599609375,41374.6484375,1866.199951171875,82.77,7.32,7.214,3.634000062942505,3.813999891281128,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-07,832.1480712890625,17721.5,41490.94921875,1871.699951171875,82.81,7.309,7.209,3.674000024795532,3.8440001010894775,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-08,838.3446044921875,17871.69921875,41537.6484375,1877.4000244140625,82.65,7.344,7.271,3.6530001163482666,3.818000078201294,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-09,840.0036010742188,17893.44921875,41554.30078125,1866.199951171875,82.44,7.344,7.281,3.683000087738037,3.881999969482422,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-10,833.2214965820312,17856.5,41559.3984375,1862.800048828125,82.47,7.363,7.315,3.74399995803833,3.924000024795532,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-13,830.0988159179688,17770.900390625,41282.19921875,1851.9000244140625,82.72,7.366,7.33,3.7170000076293945,3.9260001182556152,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-14,844.3948364257812,17929.849609375,41648.3515625,1854.0,82.86,7.371,7.323,3.760999917984009,4.002999782562256,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-15,849.761962890625,18015.849609375,41731.05078125,1834.199951171875,82.78,7.347,7.325,3.809000015258789,4.039999961853027,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-16,848.4446411132812,18035.849609375,41631.3515625,1842.0,82.74,7.342,7.32,3.8429999351501465,4.047999858856201,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-17,841.8088989257812,17944.19921875,41131.75,1840.4000244140625,82.73,7.388,7.346,3.828000068664551,4.035999774932861,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-20,831.5137329101562,17844.599609375,40701.69921875,1840.4000244140625,82.73,7.37,7.325,3.828000068664551,4.035999774932861,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-21,833.5630493164062,17826.69921875,40673.6015625,1833.0,82.85,7.391,7.351,3.9549999237060542,4.175000190734863,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-22,818.9742431640625,17554.30078125,39995.8984375,1832.0,82.78,7.429,7.413,3.92300009727478,4.151000022888184,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-23,819.462158203125,17511.25,40001.55078125,1818.0,82.59,7.391,7.393,3.878999948501587,4.105000019073486,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-24,819.413330078125,17465.80078125,39909.3984375,1808.800048828125,82.97,7.419,7.4,3.9489998817443848,4.210000038146973,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-27,835.7099609375,17392.69921875,40307.1015625,1817.0,82.69,7.448,7.444,3.921999931335449,4.172999858856201,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-02-28,834.1973266601562,17303.94921875,40269.05078125,1828.9000244140625,82.57,7.457,7.438,3.9159998893737793,4.168000221252441,3040.46,-839.45,146.2036,136.303904538932,-21.04515,6.69,4.5,3.83865932351819,5511.0,11690.0
2023-03-01,835.6123046875,17450.900390625,40698.1484375,1837.699951171875,82.43,7.434,7.416,3.99399995803833,4.263000011444092,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-02,833.367919921875,17321.900390625,40389.80078125,1833.5,82.41,7.43,7.426,4.072999954223633,4.324999809265137,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-03,847.56640625,17594.349609375,41251.3515625,1847.699951171875,81.98,7.416,7.399,3.96399998664856,4.252999782562256,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-06,846.7857055664062,17711.44921875,41350.3984375,1847.9000244140625,81.77,7.418,7.389,3.9830000400543217,4.270999908447266,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-07,846.7857055664062,17711.44921875,41350.3984375,1813.9000244140625,81.93,7.418,7.389,3.974999904632568,4.315000057220459,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-08,851.0305786132812,17754.400390625,41577.1015625,1812.699951171875,81.86,7.459,7.439,3.9760000705718994,4.335999965667725,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-09,835.270751953125,17589.599609375,41256.75,1829.300048828125,82.02,7.441,7.413,3.924999952316284,4.2210001945495605,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-10,822.2921142578125,17412.900390625,40485.44921875,1862.0,81.93,7.429,7.4,3.694999933242798,3.9539999961853023,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-13,808.3863525390625,17154.30078125,39564.69921875,1911.699951171875,82.19,7.365,7.292,3.515000104904175,3.6659998893737793,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-14,810.2892456054688,17043.30078125,39411.3984375,1906.199951171875,82.25,7.378,7.241,3.638000011444092,3.79800009727478,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-15,805.94677734375,16972.150390625,39051.5,1926.5999755859375,82.84,7.363,7.22,3.492000102996826,3.578000068664551,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-16,803.9951171875,16985.599609375,39132.6015625,1919.0,82.63,7.352,7.253,3.5850000381469727,3.742000102996826,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-17,816.0466918945312,17100.05078125,39598.1015625,1969.800048828125,82.56,7.354,7.234,3.3949999809265137,3.4660000801086426,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-20,816.2418823242188,16988.400390625,39361.94921875,1979.199951171875,82.55,7.334,7.204,3.4809999465942383,3.575000047683716,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-21,831.8065795898438,17107.5,39894.69921875,1938.0,82.59,7.354,7.239,3.6059999465942383,3.746000051498413,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-22,839.4180908203125,17151.900390625,39999.05078125,1946.800048828125,82.66,7.354,7.239,3.5,3.572999954223633,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-23,834.7828369140625,17076.900390625,39616.8984375,1993.800048828125,82.07,7.345,7.214,3.4059998989105225,3.4170000553131104,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-24,831.8065795898438,16945.05078125,39395.3515625,1982.0999755859375,82.34,7.318,7.167,3.380000114440918,3.4089999198913574,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-27,828.1959228515625,16985.69921875,39431.30078125,1952.4000244140625,82.24,7.312,7.204,3.5280001163482666,3.5950000286102295,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-28,834.0997924804688,16951.69921875,39567.8984375,1972.4000244140625,82.17,7.321,7.219,3.563999891281128,3.661999940872192,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-29,830.4403076171875,17080.69921875,39910.1484375,1966.0999755859375,82.18,7.296,7.184,3.565999984741211,3.674999952316284,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-30,830.4403076171875,17080.69921875,39910.1484375,1980.300048828125,82.34,7.296,7.184,3.5510001182556152,3.663000106811523,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-03-31,856.05615234375,17359.75,40608.6484375,1969.0,82.19,7.315,7.167,3.49399995803833,3.611000061035156,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
2023-04-03,862.4478759765625,17398.05078125,40813.05078125,1983.9000244140625,82.24,7.315,7.172,3.430000066757202,3.5290000438690186,3040.46,-839.45,146.8646,136.303904538932,-22.43019,6.75,4.5,3.83865932351819,5511.0,11690.0
